"","Unnamed: 0","Unnamed: 0.1","steam_appid","categories","genres","header_image","short_description","name","developer","publisher","price","ccu","score","Tags","Steam Page"
"2338","2378","2378","1732190","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']","Adventure","https://cdn.akamai.steamstatic.com/steam/apps/1732190/header.jpg?t=1636940085","“FATAL FRAME / PROJECT ZERO: Maiden of Black Water” comes to Steam for the first time to celebrate the 20th anniversary of the horror-adventure series FATAL FRAME / PROJECT ZERO. The game is set on sacred Mt. Hikami, a site of many mysterious and terrifying incidents.","FATAL FRAME / PROJECT ZERO: Maiden of Black Water","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","3999","62","79","Horror, Sexual Content, Female Protagonist, Mature, Psychological Horror, Nudity, Mystery, Singleplayer, Adventure, Beautiful, Violent, Survival Horror, Atmospheric, Story Rich, Third Person, FPS, Supernatural, Anime, Dark, Controller","https://store.steampowered.com/app/1732190"
"2339","2379","2379","572890","['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Stats', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play Together']","Action","https://cdn.akamai.steamstatic.com/steam/apps/572890/header.jpg?t=1627314689","Pikuniku is an absurdly wonderful puzzle-exploration game that takes place in a strange but playful world where not everything is as happy as it seems. Help peculiar characters overcome struggles, uncover a deep state conspiracy, and start a fun little revolution in this delightful dystopian adventure!","Pikuniku","Arnaud De Bock, Rémi Forcadell, Alan Zucconi, Calum Bowen","Devolver Digital","1299","62","74","Indie, Casual, Adventure, Puzzle, Action, Cute, Co op, Funny, Multiplayer, 2D, Platformer, Local Co Op, Family Friendly, Great Soundtrack, Comedy, Singleplayer, Puzzle Platformer, Colorful, Dystopian, Exploration","https://store.steampowered.com/app/572890"
"2340","2380","2380","801630","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together']","Action","https://cdn.akamai.steamstatic.com/steam/apps/801630/header.jpg?t=1634718695","Pick one of 20 unique characters and fight your way through the dangers of the “Hollow Night”, and claim your victory over those who would get in your way. Experience intuitive and tight 2D fighter controls, with a splash of devastating combos and unique fighting styles to keep your appetite for battle sated!","UNDER NIGHT IN-BIRTH Exe:Late[cl-r]","FRENCH-BREAD","Arc System Works","2499","62","94","2D Fighter, Fighting, Action, Anime, Great Soundtrack, Competitive, Local Multiplayer, Tutorial, Visual Novel, Controller, eSports, Pixel Graphics, Story Rich, Singleplayer, Difficult, Cute, Soundtrack, Arcade, Fantasy, Multiplayer","https://store.steampowered.com/app/801630"
"2341","2381","2381","1038250","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'In-App Purchases', 'Steam Cloud', 'Remote Play Together']","Action","https://cdn.akamai.steamstatic.com/steam/apps/1038250/header.jpg?t=1632995136","DIRT 5 is a fun, amplified, off-road arcade racing experience created by Codemasters. Blaze a trail on routes across the world, covering gravel, ice, snow and sand, with a roster of cars ranging from rally icons to trucks, to GT heroes.","DIRT 5","Codemasters","Codemasters, Electronic Arts","5999","62","72","Racing, Driving, Offroad, Arcade, Casual, 4 Player Local, Action, Multiplayer, Local Multiplayer, Sports, Adventure, Automobile Sim, Singleplayer, Atmospheric, First Person, Colorful, Realistic, PvP, Local Co Op, Sandbox","https://store.steampowered.com/app/1038250"
"2342","2382","2382","1716120","['Single-player', 'Partial Controller Support', 'Steam Cloud']","RPG","https://cdn.akamai.steamstatic.com/steam/apps/1716120/header.jpg?t=1639100251","The legendary monster training duology, “Monster Rancher” and “Monster Rancher 2”, is back!","Monster Rancher 1 & 2 DX","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","2999","62","88","Simulation, RPG, Creature Collector, Fantasy, Singleplayer, Anime, Classic, Competitive, Cute, Retro, JRPG","https://store.steampowered.com/app/1716120"
"2343","2383","2383","473690","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Remote Play on TV']","Action","https://cdn.akamai.steamstatic.com/steam/apps/473690/header.jpg?t=1646729216","Absolver is an online multiplayer combat game where players are placed behind the mask of a Prospect under control of the Guides, the new rulers of the fallen Adal Empire, who will determine your worth in joining their elite corps of Absolvers.","Absolver","Sloclap","Devolver Digital","2999","62","75","Fighting, Martial Arts, Action, Multiplayer, PvP, Open World, Adventure, Indie, PvE, RPG, Online Co Op, Character Customization, Difficult, Singleplayer, Co op, Swordplay, MMORPG, Massively Multiplayer, Atmospheric, Souls like","https://store.steampowered.com/app/473690"
"2344","2384","2384","1250650","['Single-player', 'Remote Play on Phone', 'Remote Play on Tablet']","Simulation","https://cdn.akamai.steamstatic.com/steam/apps/1250650/header.jpg?t=1617946601","Ever wanted to get away from it all? Well here's your chance! In AI Shoujo, a tropical island paradise filled with beautiful girls is waiting for you! Customize NPCs with a rich suite of character creation tools, then watch as they think, learn, and love. Kick back, relax, and enjoy life in the sun!","AI＊Shoujo/AI＊少女","ILLUSION","ILLUSION","6999","62","77","Sexual Content, Nudity, Mature, NSFW, Simulation, Character Customization, Hentai, FPS, Dating Sim, Anime, Survival, Building, Sandbox, Singleplayer, Third Person, Artificial Intelligence, Exploration, Base Building, 3D, Third Person Shooter","https://store.steampowered.com/app/1250650"
"2345","2385","2385","268130","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play Together']","Action","https://cdn.akamai.steamstatic.com/steam/apps/268130/header.jpg?t=1584742422","Heat Signature is a game from the developers of Gunpoint where you break into spaceships, make terrible mistakes, and think of clever ways out of them. You take a mission, fly to the target ship, sneak inside, and make clever use of your gadgets to distract, ambush and take out the crew.","Heat Signature","Suspicious Developments","Suspicious Developments","1499","62","79","Space, Indie, Stealth, Top Down, Roguelike, Action, Strategy, Sci fi, Procedural Generation, Roguelite, Real Time with Pause, Singleplayer, Adventure, 2D, Tactical, Perma Death, Top Down Shooter, Open World, Bullet Time, Action Roguelike","https://store.steampowered.com/app/268130"
"2346","2386","2386","219830","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Includes level editor']","Action","https://cdn.akamai.steamstatic.com/steam/apps/219830/header.jpg?t=1637137786","Would you enjoy building CASTLES, traps and siege machines in MULTIPLAYER? And then undermine your opponents castle and collapse it with 2D PHYSICS &amp; DESTRUCTION?","King Arthur's Gold","Transhuman Design","Transhuman Design","0","62","81","Multiplayer, 2D, Action, Pixel Graphics, Building, Indie, Medieval, Sandbox, Team Based, Platformer, Competitive, Co op, Free to Play, Strategy, Side Scroller, Fast Paced, Zombies, Singleplayer, Funny, Colony Sim","https://store.steampowered.com/app/219830"
"2347","2387","2387","2620","['Single-player', 'Multi-player']","Action","https://cdn.akamai.steamstatic.com/steam/apps/2620/header.jpg?t=1646762112","Call of Duty® delivers the gritty realism and cinematic intensity of World War II's epic battlefield moments like never before - through the eyes of citizen soldiers and unsung heroes from an alliance of countries who together helped shape the course of modern history.","Call of Duty","Infinity Ward","Activision","1999","62","91","FPS, World War II, Action, Classic, Singleplayer, Multiplayer, Shooter, War, Military, First Person, Historical, Atmospheric, Linear, America, Story Rich, Realistic, Co op, Difficult, Old School, Nostalgia","https://store.steampowered.com/app/2620"
"2348","2388","2388","760060","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV']","RPG","https://cdn.akamai.steamstatic.com/steam/apps/760060/header.jpg?t=1635420768","A tactical game combining the turn-based combat of XCOM with story, exploration, stealth, and strategy. Take control of a team of Mutants navigating a post-human Earth. Created by a team including former HITMAN leads and the designer of PAYDAY.","Mutant Year Zero: Road to Eden","The Bearded Ladies","Funcom","3499","62","78","Strategy, RPG, Post apocalyptic, Turn Based Combat, Turn Based Tactics, Tactical, Turn Based, Adventure, Stealth, Singleplayer, Turn Based Strategy, Atmospheric, Action, Survival, Dark Fantasy, Difficult, Funny, Horror, Exploration, Fantasy","https://store.steampowered.com/app/760060"
"2349","2389","2389","782670","['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer', 'In-App Purchases']","Action","https://cdn.akamai.steamstatic.com/steam/apps/782670/header.jpg?t=1657259033","Meet the legendary tank shooter. Fight in 10vs10 team battles alone or with friends, research and upgrade armored vehicles, try different tactics and win. Choose a tank and join the battle!","Battle Tanks: Legends of World War II","XDEVS LTD","XDEVS LTD","0","62","64","Multiplayer, FPS, PvP, Shooter, Character Customization, First Person, 3D, Controller, Action, Gun Customization, Third Person, Military, Realistic, Sci fi, Stealth, Tactical, Survival, Aliens, Cinematic, Combat, Tanks, War, Fire","https://store.steampowered.com/app/782670"
"2350","2390","2390","1554790","['Single-player', 'Steam Achievements', 'Steam Cloud']","Casual","https://cdn.akamai.steamstatic.com/steam/apps/1554790/header.jpg?t=1651153916","This is the final part of the Coloring Game’s franchise (coloring by numbers). The game’s fans are going to enjoy the improved functionality and a multitude of new images.","Coloring Game 4","L. Stotch","L. Stotch","0","62","94","Art, illustration","https://store.steampowered.com/app/1554790"
"2351","2391","2391","291860","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together']","Action","https://cdn.akamai.steamstatic.com/steam/apps/291860/header.jpg?t=1656012395","In this fast-paced, turn-based, co-op adventure you'll quest and explore, find awesome loot, customize your fighters, and recruit strange species! Come master your destiny in this strategic game of positioning.","Pit People","The Behemoth","The Behemoth","1999","62","78","Online Co Op, 2D, Turn Based Combat, Funny, Memes, Strategy, Comedy, Co op, Indie, Turn Based, Local Co Op, Multiplayer, Singleplayer, Casual, RPG, Action, Turn Based Tactics, Turn Based Strategy, Open World, Hex Grid","https://store.steampowered.com/app/291860"
"2352","2392","2392","386110","['Single-player', 'Steam Achievements', 'Steam Trading Cards']","Adventure","https://cdn.akamai.steamstatic.com/steam/apps/386110/header.jpg?t=1609674216","Raywin is a 90's style 2d RPG. The story focuses around the main protagonist Raywin who, because of prophecy, has to go off to fight in the war of Salemsun and save the kingdom. Along the way he is accompanied by his friend Helena who he at first hates, but along the way they grow closer than ever.","Raywin","Flatline","Volens Nolens Games","50","62","30","Adventure, RPG, Indie, RPGMaker, Action RPG, Pixel Graphics, 2D Platformer, Atmospheric, Character Customization, Singleplayer, Massively Multiplayer, Short","https://store.steampowered.com/app/386110"
"2353","2393","2393","25000","['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Co-op', 'Shared/Split Screen Co-op', 'Steam Workshop', 'Partial Controller Support', 'Includes level editor', 'Remote Play Together']","Action","https://cdn.akamai.steamstatic.com/steam/apps/25000/header.jpg?t=1650450120","Feel like the star of a martial arts film in Overgrowth, as you jump, kick, throw, and slash your way to victory. Free the rabbits from their evil overlords in the main story, then play through the prequel story, and finally, try out nine years of mods developed by the community, or create your own!","Overgrowth","Wolfire Games","Wolfire Games","1999","62","78","Action, Parkour, Indie, Martial Arts, Sandbox, Fighting, Fast Paced, Moddable, Physics, Combat, Gore, Open World, Ninja, Third Person, Multiplayer, Singleplayer, Difficult, Funny, Adventure, Local Co Op","https://store.steampowered.com/app/25000"
"2354","2394","2394","1137750","['Single-player']","Action","https://cdn.akamai.steamstatic.com/steam/apps/1137750/header.jpg?t=1657563921","Life of a farmer is filled with stench, filth and hard work. Kashmir is an old bachelor, farmer and an alcoholic.... Help him survive as long as possible in the middle of east-european nowhere. Your life rhythm will be determined by seasons.","Farmer's Life","FreeMind S.A.","PlayWay S.A., FreeMind S.A.","1499","62","81","Early Access, Sandbox, Comedy, Simulation, Farming Sim, Casual, Action, First Person, Immersive Sim, Indie, Singleplayer, Realistic, Education, Agriculture, Life Sim, Building, Funny, Adventure, Open World, RPG","https://store.steampowered.com/app/1137750"
